activation,alpha,dgp,drift_target,drift_z,hidden,logreg_acc,logreg_auc,logreg_logloss,mlp_acc,mlp_auc,mlp_excess_acc,mlp_excess_auc,mlp_excess_logloss,mlp_logloss,n_classes,phase,seed
relu,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.2845691382765531,0.0323880586846012,0.998,0.6392785571142284,0.0,-0.3547094188376753,-0.015995192786507167,0.016392865898094033,2,1,5
relu,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.43887775551102204,0.027520875361919155,0.998,0.9338677354709419,0.0,-0.4949899799599199,-0.013147654508121852,0.014373220853797303,2,1,6
relu,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,9.832137691667121e-06,1.0,nan,0.0,nan,0.018208586317222795,0.018218418454914464,2,1,7
relu,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.9679358717434869,0.017416871282997657,0.998,0.8977955911823647,0.0,0.0701402805611222,0.06382779318403532,0.08124466446703298,2,1,8
relu,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,1.0,0.012612849402406997,0.998,1.0,0.0,0.0,-0.004179653491040826,0.008433195911366171,2,1,9
relu,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,5.270781030977792e-05,1.0,nan,0.0,nan,0.0006760140157080769,0.0007287218260178549,2,1,10
relu,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,7.209970656477582e-05,1.0,nan,0.0,nan,0.00873074720037218,0.008802846906936956,2,1,11
relu,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,1.1508095790869546e-05,1.0,nan,0.0,nan,0.006783691823218188,0.006795199919009057,2,1,12
relu,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.22444889779559118,0.032503920568516094,0.998,0.02404809619238477,0.0,0.20040080160320642,-0.009471920937034611,0.023031999631481483,2,1,13
relu,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,1.4875207012708547e-05,1.0,nan,0.0,nan,0.00034675568610166,0.00036163089311436853,2,1,14
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,4.007592068276391e-05,1.0,nan,0.0,nan,0.08001789955083548,0.08005797547151824,2,1,0
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,3.719176486433038e-05,1.0,nan,0.0,nan,0.019153741172548713,0.019190932937413044,2,1,1
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.996,0.4467871485943775,0.05655913829395194,0.996,0.4357429718875502,0.0,0.011044176706827336,0.19497517786878715,0.2515343161627391,2,1,2
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.996,0.9116465863453815,0.030004415115445236,0.996,0.6405622489959839,0.0,0.27108433734939763,0.02311216544550368,0.053116580560948916,2,1,3
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,1.9007238411369947e-05,1.0,nan,0.0,nan,0.18768666617971336,0.18770567341812472,2,1,4
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.533066132264529,0.028341230389051883,0.998,0.6833667334669339,0.0,-0.15030060120240485,0.0052622870030445135,0.033603517392096396,2,1,5
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.17635270541082165,0.033539531140128996,0.998,0.08216432865731463,0.0,0.09418837675350702,0.010876364250292314,0.04441589539042131,2,1,6
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.41282565130260523,0.030955191819158304,0.998,0.6292585170340681,0.0,-0.21643286573146286,-0.010164965919047343,0.02079022590011096,2,1,7
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.3466933867735471,0.030346834325980565,0.998,0.8256513026052105,0.0,-0.47895791583166336,0.021278764103192474,0.05162559842917304,2,1,8
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.996,0.4206827309236948,0.06445196316193165,0.996,0.9558232931726908,0.0,-0.535140562248996,-0.017122341628655786,0.04732962153327586,2,1,9
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.8316633266533067,0.022640975897261103,0.998,0.9779559118236473,0.0,-0.1462925851703406,0.09145811286484398,0.11409908876210509,2,1,10
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,2.9901252217890254e-05,1.0,nan,0.0,nan,0.07840514490220316,0.07843504615442104,2,1,11
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,3.077275837466316e-05,1.0,nan,0.0,nan,0.04062989535969192,0.04066066811806658,2,1,12
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",0.996,0.606425702811245,0.048063287527354386,0.996,0.9578313253012047,0.0,-0.35140562248995977,0.08454651009347824,0.13260979762083264,2,1,13
tanh,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,7.184291957216908e-05,1.0,nan,0.0,nan,0.11301695520694643,0.1130887981265186,2,1,14
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,1.2015404216756078e-05,1.0,nan,0.0,nan,0.00037408818361011725,0.00038610358782687333,2,1,0
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,4.7318055701101924e-05,1.0,nan,0.0,nan,0.0034885593001449263,0.003535877355846028,2,1,1
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,2.6402730072256595e-05,1.0,nan,0.0,nan,0.00026116587778116204,0.0002875686078534186,2,1,2
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,2.1413753437695513e-05,1.0,nan,0.0,nan,0.00032563678124574233,0.00034705053468343783,2,1,3
identity,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.20641282565130262,0.03432767511780688,0.998,0.20040080160320642,0.0,0.006012024048096198,-0.011426804985900013,0.022900870131906864,2,1,4
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,1.695835933784408e-05,1.0,nan,0.0,nan,0.00490766519441922,0.004924623553757064,2,1,5
identity,0.1,interaction_binary,dominant,5.0,"(16,)",0.994,0.7994634473507712,0.06844455648444749,0.994,0.8202548625083838,0.0,-0.020791415157612514,-0.03767374108105159,0.030770815403395897,2,1,6
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,2.123444311951072e-05,1.0,nan,0.0,nan,0.001933838526433495,0.0019550729695530056,2,1,7
identity,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.9759519038076152,0.017386802383712843,0.998,0.9939879759519038,0.0,-0.018036072144288595,0.042665277485772965,0.06005207986948581,2,1,8
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,3.9944964633713296e-05,1.0,nan,0.0,nan,0.01673265792603119,0.016772602890664904,2,1,9
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,3.942958642455935e-05,1.0,nan,0.0,nan,0.00011089256441721762,0.00015032215084177696,2,1,10
identity,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.10220440881763528,0.03999154206731163,0.998,0.03807615230460922,0.0,0.06412825651302606,-0.01570822544417564,0.024283316623135993,2,1,11
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,2.7359625690919876e-05,1.0,nan,0.0,nan,0.003434877426700157,0.0034622370523910767,2,1,12
identity,0.1,interaction_binary,dominant,5.0,"(16,)",1.0,nan,3.9448117271147355e-05,1.0,nan,0.0,nan,8.087990032610719e-05,0.00012032801759725454,2,1,13
identity,0.1,interaction_binary,dominant,5.0,"(16,)",0.998,0.5250501002004008,0.029352173410004987,0.998,0.501002004008016,0.0,0.024048096192384794,-0.012838935145351282,0.016513238264653705,2,1,14
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,5.153816829492651e-05,1.0,nan,0.0,nan,0.015111284386798488,0.015162822555093415,2,1,0
relu,0.1,interaction_binary,dominant,5.0,"(8,)",0.994,0.7981220657276995,0.06527259115419265,0.994,0.85177733065057,0.0,-0.05365526492287054,-0.03126038212736372,0.03401220902682893,2,1,1
relu,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.1683366733466934,0.03611138549932833,0.998,0.717434869739479,0.0,-0.5490981963927857,-0.006716668008329318,0.029394717490999013,2,1,2
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.7641581952209447e-05,1.0,nan,0.0,nan,8.629999924521025e-05,0.0001039415811974197,2,1,3
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.4725451504538683e-05,1.0,nan,0.0,nan,0.021431017640026702,0.02144574309153124,2,1,4
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,2.723515844135154e-05,1.0,nan,0.0,nan,0.025643589807525968,0.02567082496596732,2,1,5
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,5.219558609359345e-05,1.0,nan,0.0,nan,0.00033413410098173045,0.0003863296870753239,2,1,6
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,2.292615304550996e-05,1.0,nan,0.0,nan,5.031272087312936e-06,2.7957425132822897e-05,2,1,7
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.3521267110659325e-05,1.0,nan,0.0,nan,0.0015156262509996921,0.0015291475181103515,2,1,8
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,2.1120194110202935e-05,1.0,nan,0.0,nan,0.1777037393923976,0.17772485958650783,2,1,9
relu,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.8637274549098196,0.022724974576217506,0.998,0.8637274549098196,0.0,0.0,-0.0007042888524037526,0.022020685723813754,2,1,10
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,3.924257724161802e-05,1.0,nan,0.0,nan,0.0006787695778357628,0.0007180121550773808,2,1,11
relu,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,4.805269224627385e-05,1.0,nan,0.0,nan,0.026026521000732602,0.026074573692978876,2,1,12
relu,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.8036072144288577,0.02428918545435811,0.998,0.6513026052104208,0.0,0.15230460921843691,-0.00660516308848557,0.01768402236587254,2,1,13
relu,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.3433734939759036,0.06728046426709425,0.996,0.36244979919678716,0.0,-0.01907630522088355,-0.03294980580310065,0.0343306584639936,2,1,14
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.9407630522088354,0.03393605349715595,0.996,0.7459839357429718,0.0,0.19477911646586354,0.00036904737856567615,0.034305100875721625,2,1,0
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,4.411911326448191e-05,1.0,nan,0.0,nan,0.05968507728709666,0.059729196400361145,2,1,1
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.5571142284569138,0.028589156954475732,0.998,0.13627254509018036,0.0,0.42084168336673344,0.010048737790649916,0.03863789474512565,2,1,2
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.3223068394136144e-05,1.0,nan,0.0,nan,0.01318228280775004,0.013195505876144176,2,1,3
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.8863727057593115e-05,1.0,nan,0.0,nan,0.08813085050952138,0.08814971423657897,2,1,4
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,3.693468846925813e-05,1.0,nan,0.0,nan,0.10073877161883132,0.10077570630730058,2,1,5
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.0681374667042101e-05,1.0,nan,0.0,nan,0.17226067143669907,0.1722713528113661,2,1,6
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.7394789579158316,0.023494391741867172,0.998,0.6312625250501002,0.0,0.10821643286573146,0.0021485413133615974,0.02564293305522877,2,1,7
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.8136272545090181,0.02483555111214315,0.998,0.3807615230460922,0.0,0.4328657314629259,0.004508429376854622,0.02934398048899777,2,1,8
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,3.3878777878866785e-05,1.0,nan,0.0,nan,0.12123653908471226,0.12127041786259113,2,1,9
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.7520080321285141,0.04703778900584233,0.996,0.49497991967871485,0.0,0.25702811244979923,0.03508649318809135,0.08212428219393368,2,1,10
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,2.0333340133075893e-05,1.0,nan,0.0,nan,0.09838265043370473,0.0984029837738378,2,1,11
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.9118236472945892,0.019963037907385,0.998,0.8076152304609219,0.0,0.10420841683366733,0.05248447667011209,0.0724475145774971,2,1,12
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,8.493269595594074e-05,1.0,nan,0.0,nan,0.08410314917688133,0.08418808187283727,2,1,13
tanh,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,5.8552883075897865e-05,1.0,nan,0.0,nan,0.045245944031194404,0.045304496914270305,2,1,14
identity,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,2.5999812830944753e-05,1.0,nan,0.0,nan,8.622382029301738e-05,0.00011222363312396214,2,1,0
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.4417670682730923,0.06061902298889453,0.996,0.45281124497991965,0.0,-0.011044176706827336,-0.021445452713338135,0.039173570275556395,2,1,1
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.994,0.7719651240778002,0.07228455440458978,0.994,0.8397048960429243,0.0,-0.06773977196512415,-0.03002013918014644,0.04226441522444334,2,1,2
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.7755511022044088,0.025694687322507466,0.998,0.781563126252505,0.0,-0.006012024048096198,-0.009819419808152752,0.015875267514354714,2,1,3
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.40080160320641284,0.03169510733926845,0.998,0.2985971943887776,0.0,0.10220440881763526,-0.012972340819317946,0.0187227665199505,2,1,4
identity,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.722943219163926e-05,1.0,nan,0.0,nan,0.007438491031187497,0.007455720463379136,2,1,5
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.37349397590361444,0.06255268915801628,0.996,0.4176706827309237,0.0,-0.04417670682730929,-0.006861801069369018,0.05569088808864726,2,1,6
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.9218436873747495,0.021172968378966112,0.998,0.9198396793587175,0.0,0.002004008016032066,-0.007629748113451702,0.01354322026551441,2,1,7
identity,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,3.843474306873765e-05,1.0,nan,0.0,nan,0.0006939234952446661,0.0007323582383134037,2,1,8
identity,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,1.3089423094335862e-05,1.0,nan,0.0,nan,6.074092803947562e-05,7.383035113381148e-05,2,1,9
identity,0.1,interaction_binary,dominant,5.0,"(8,)",1.0,nan,3.177129459006714e-05,1.0,nan,0.0,nan,0.0002922435388535732,0.00032401483344364035,2,1,10
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.5552208835341366,0.04500969919234984,0.996,0.5190763052208835,0.0,0.03614457831325302,0.0004929525639007434,0.04550265175625058,2,1,11
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.996,0.7881526104417671,0.049574741256267985,0.996,0.8032128514056225,0.0,-0.015060240963855387,-0.024206782546275157,0.025367958709992828,2,1,12
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.9659318637274549,0.020191449865601133,0.998,0.9519038076152304,0.0,0.014028056112224463,-0.008514522756207432,0.0116769271093937,2,1,13
identity,0.1,interaction_binary,dominant,5.0,"(8,)",0.998,0.9498997995991983,0.01872172534751354,0.998,0.8617234468937875,0.0,0.0881763527054108,0.02747735583413747,0.04619908118165101,2,1,14
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.6773547094188377,0.026842059430484174,0.998,0.6613226452905812,0.0,0.01603206412825653,-0.008995708486300179,0.017846350944183995,2,1,0
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.6773547094188377,0.026939898264787578,0.998,0.8517034068136272,0.0,-0.17434869739478953,-0.010544368610961617,0.01639552965382596,2,1,1
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,1.0,0.010749018482474573,0.998,1.0,0.0,0.0,0.008109431231273358,0.01885844971374793,2,1,2
relu,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.7053011678906554e-05,1.0,nan,0.0,nan,0.0034334793100499585,0.003450532321728865,2,1,3
relu,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,4.418425977757296e-05,1.0,nan,0.0,nan,0.0003378433892880147,0.00038202764906558763,2,1,4
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.5090180360721442,0.029682012990826973,0.998,0.6673346693386774,0.0,-0.1583166332665331,-0.013181079085244237,0.016500933905582736,2,1,5
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.3847695390781563,0.031130903960639653,0.998,0.657314629258517,0.0,-0.2725450901803607,-0.015351805391602455,0.015779098569037198,2,1,6
relu,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,8.368447040997033e-05,1.0,nan,0.0,nan,0.013451427529660753,0.013535112000070723,2,1,7
relu,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.525100189815864e-05,1.0,nan,0.0,nan,0.10640992790175234,0.1064251789036505,2,1,8
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.7054108216432866,0.026254880720942977,0.998,0.8977955911823647,0.0,-0.19238476953907813,-0.010660839784934652,0.015594040936008325,2,1,9
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.46292585170340683,0.027235242262229738,0.998,0.7154308617234469,0.0,-0.2525050100200401,0.06378285021240329,0.09101809247463302,2,1,10
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.8937875751503006,0.020841575573631824,0.998,0.9258517034068137,0.0,-0.03206412825651306,0.03508315110523066,0.05592472667886248,2,1,11
relu,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.4214240963947776e-05,1.0,nan,0.0,nan,0.003668054139352122,0.0036822683803160697,2,1,12
relu,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,3.02377372758693e-05,1.0,nan,0.0,nan,0.011271092505105367,0.011301330242381237,2,1,13
relu,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.9719438877755511,0.016992838950696428,0.998,0.9879759519038076,0.0,-0.01603206412825653,-0.005125115790444565,0.011867723160251862,2,1,14
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,0.0002205339265388617,1.0,nan,0.0,nan,0.0245485976154331,0.02476913154197196,2,1,0
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.4408817635270541,0.030810684959602815,0.998,0.49298597194388777,0.0,-0.052104208416833664,-0.002621989983780198,0.028188694975822617,2,1,1
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.2845691382765531,0.03085160900937625,0.998,0.2865731462925852,0.0,-0.002004008016032066,-0.007793611815678635,0.023057997193697614,2,1,2
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.994,0.5747820254862508,0.08203954376788415,0.994,0.7116029510395708,0.0,-0.13682092555332004,0.127003070672214,0.20904261444009814,2,1,3
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.9378757515030061,0.019742022358194996,0.998,0.9639278557114228,0.0,-0.02605210420841675,-0.004642878168206532,0.015099144189988464,2,1,4
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,3.333633437676858e-05,1.0,nan,0.0,nan,0.01558872700576282,0.015622063340139587,2,1,5
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,4.1896729109559545e-05,1.0,nan,0.0,nan,0.037839870257089,0.03788176698619856,2,1,6
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.1462925851703407,0.034466118557295755,0.998,0.19438877755511022,0.0,-0.04809619238476953,-0.018254241102192727,0.016211877455103028,2,1,7
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,4.593531614963052e-05,1.0,nan,0.0,nan,0.058552587017065984,0.058598522333215615,2,1,8
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,3.146304040299583e-05,1.0,nan,0.0,nan,0.04131632952435295,0.041347792564755945,2,1,9
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.9367167162804445e-05,1.0,nan,0.0,nan,0.006379851546041401,0.006399218713204206,2,1,10
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.9659318637274549,0.018043518833912697,0.998,0.9719438877755511,0.0,-0.006012024048096198,0.013148524348144792,0.03119204318205749,2,1,11
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.996,0.6947791164658634,0.04988295250082496,0.996,0.6285140562248996,0.0,0.06626506024096379,-0.012898952226130578,0.03698400027469438,2,1,12
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.9118236472945892,0.01914818340395881,0.998,0.9018036072144289,0.0,0.01002004008016033,0.00870447463475578,0.02785265803871459,2,1,13
tanh,1.0,interaction_binary,dominant,5.0,"(100,)",0.996,0.8152610441767068,0.04403177885004522,0.996,0.9246987951807228,0.0,-0.10943775100401609,0.18417881261785415,0.22821059146789938,2,1,14
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,3.548953350136067e-05,1.0,nan,0.0,nan,0.00027831370043566333,0.000313803233937024,2,1,0
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,4.668476968429488e-05,1.0,nan,0.0,nan,0.18769230524864144,0.18773899001832575,2,1,1
identity,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.87374749498998,0.023412424913593105,0.998,0.8597194388777555,0.0,0.014028056112224463,-0.009941603967526197,0.013470820946066909,2,1,2
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.79913432771041e-05,1.0,nan,0.0,nan,0.015242307236627645,0.01526029857990475,2,1,3
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,2.4290945520871257e-05,1.0,nan,0.0,nan,0.008555918088936333,0.008580209034457205,2,1,4
identity,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.4248496993987976,0.030557443681630023,0.998,0.4168336673346693,0.0,0.008016032064128265,-0.0015884903181977057,0.028968953363432318,2,1,5
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.89536637748218e-05,1.0,nan,0.0,nan,0.017732784686446058,0.01775173835022088,2,1,6
identity,1.0,interaction_binary,dominant,5.0,"(100,)",0.994,0.4701542588866533,0.09323379966781407,0.994,0.466130114017438,0.0,0.004024144869215318,-0.022294792393338647,0.07093900727447543,2,1,7
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,4.87185011112181e-05,1.0,nan,0.0,nan,0.007864894016509668,0.007913612517620886,2,1,8
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,5.2726105548750116e-05,1.0,nan,0.0,nan,0.10692978821537866,0.10698251432092741,2,1,9
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,4.970619968009882e-05,1.0,nan,0.0,nan,0.00510367138483106,0.005153377584511159,2,1,10
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,1.8176567389273237e-05,1.0,nan,0.0,nan,0.0018229772656501069,0.0018411538330393802,2,1,11
identity,1.0,interaction_binary,dominant,5.0,"(100,)",1.0,nan,2.0086885894648306e-05,1.0,nan,0.0,nan,0.06859352322940267,0.06861361011529732,2,1,12
identity,1.0,interaction_binary,dominant,5.0,"(100,)",0.998,0.9919839679358717,0.01379404823872995,0.998,0.9939879759519038,0.0,-0.002004008016032066,0.00017390133223704057,0.013967949570966991,2,1,13
identity,1.0,interaction_binary,dominant,5.0,"(100,)",0.994,0.44332662642521803,0.09248276312247927,0.994,0.4305835010060363,0.0,0.012743125419181711,-0.04977781067046836,0.04270495245201091,2,1,14
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.998,0.5511022044088176,0.027817537537495902,0.998,0.8957915831663327,0.0,-0.34468937875751504,-0.01363724356548685,0.014180293972009051,2,1,0
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,6.391887281957736e-05,1.0,nan,0.0,nan,0.0036532942755449823,0.00371721314836456,2,1,1
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,5.096558572938991e-05,1.0,nan,0.0,nan,0.005180872182034752,0.005231837767764142,2,1,2
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.996,0.5943775100401607,0.049597033307303875,0.996,0.748995983935743,0.0,-0.15461847389558225,-0.022535592560824377,0.0270614407464795,2,1,3
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,3.431119416031812e-05,1.0,nan,0.0,nan,0.0003673953106954893,0.00040170650485580743,2,1,4
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,1.5690288072083488e-05,1.0,nan,0.0,nan,0.00016968509171209846,0.00018537537978418196,2,1,5
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.992,0.642641129032258,0.09031378003570478,0.992,0.7605846774193549,0.0,-0.11794354838709686,-0.049151049690517666,0.04116273034518712,2,1,6
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.998,0.006012024048096192,0.03909878866432005,0.998,0.0,0.0,0.006012024048096192,-0.006797268051528291,0.03230152061279176,2,1,7
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,2.1213742666405016e-05,1.0,nan,0.0,nan,0.0070142073171902955,0.0070354210598567,2,1,8
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,1.29473234360109e-05,1.0,nan,0.0,nan,0.03526425885268496,0.03527720617612097,2,1,9
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,2.3072755650040118e-05,1.0,nan,0.0,nan,0.006231112518283407,0.006254185273933447,2,1,10
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,1.9204325103175637e-05,1.0,nan,0.0,nan,0.10481823032134358,0.10483743464644675,2,1,11
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,2.024704779170886e-05,1.0,nan,0.0,nan,0.01613670770278022,0.01615695475057193,2,1,12
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,1.8174361197872443e-05,1.0,nan,0.0,nan,0.021722020533950604,0.021740194895148477,2,1,13
relu,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.998,0.9458917835671342,0.020730767931543517,0.998,0.9879759519038076,0.0,-0.04208416833667339,-0.009500719615614278,0.011230048315929239,2,1,14
tanh,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.998,0.5410821643286573,0.02779332263932716,0.998,0.2965931863727455,0.0,0.2444889779559118,0.04239352611273953,0.07018684875206668,2,1,0
tanh,1.0,interaction_binary,dominant,5.0,"(32, 16)",0.998,0.4288577154308617,0.02918460239278685,0.998,0.8577154308617234,0.0,-0.4288577154308617,0.22497184444581309,0.25415644683859995,2,1,1
tanh,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,0.00010254595801736303,1.0,nan,0.0,nan,0.004445455572550118,0.004548001530567481,2,1,2
tanh,1.0,interaction_binary,dominant,5.0,"(32, 16)",1.0,nan,8.473121095346507e-06,1.0,nan,0.0,nan,0.008611532299932997,0.008620005421028342,2,1,3
